ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
11,b17ce4c1-4623-452a-a313-e3193bae1ca9,2,0.3,0.905,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
12,a4370fec-ea59-47b3-b2e4-b038c55eedd4,2.2,0.32,1.045,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
13,95b70e76-c350-4568-8c35-7c0db9bb2e98,2.4,0.33,0.874,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
14,81a14b8c-8244-40c0-a1fc-5e5fec70cf17,2.6,0.34,1.08,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
15,aa3d035f-ce58-4f96-bf5b-c4041b2f212e,2.8,0.32,0.688,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
16,d1f2ba7f-81b8-49cf-972e-e99249ffce0d,3,0.31,0.365,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
17,83673dbc-1016-450f-8383-95546eb2348a,3.2,0.3,0.435,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
18,9ac133ed-9545-438c-80f1-6d910ae2b9bb,3.4,0.3,0.373,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
19,6ba407f5-8baa-43e3-962e-c5edb6cac512,3.6,0.34,0.27,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
20,a88c6120-0c11-4d8e-ad41-a0354474cc96,3.8,0.34,0.381,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
21,2d967aac-8695-4044-a4b3-423f54e6e565,4,0.32,0.099,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
22,f75ddb71-ba8a-4b33-bdb1-6ec5d5981b5b,4.2,0.24,0.126,3102445b-7ddd-4529-a835-5199585e8a6e,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
23,a1267b8f-d0b3-4024-9ade-a6337b0cbec5,0,0.11,0.093,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
24,6ea8efd6-7088-41cd-9f76-b7b930958a3a,0.2,0.22,0.224,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
25,a952c7da-3046-4315-b3b5-800cbabd15fd,0.4,0.28,0.861,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
26,654e46ba-1de4-4ded-8749-386fecfb8910,0.6,0.3,0.979,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
27,c782f66f-805a-474d-88f7-1eb364841dfe,0.8,0.28,0.666,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
28,9a49d4e6-dc8f-4d62-9bae-ef02b0c61259,1,0.3,0.515,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
29,6ace7524-a17b-4d95-8eec-f49d51987588,1.2,0.28,0.528,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
30,3e99ea1e-9e32-48fd-81ad-82e01a1aea19,1.4,0.26,0.389,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
31,6b8fa966-fec1-409e-b09e-ee15e8e0ee9d,1.6,0.24,0.655,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
32,3c5d543c-4932-4b02-beed-ae0971b83e1d,1.8,0.23,0.779,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
33,45ac53d4-5f49-444a-86ec-c35a3d0cd544,2,0.22,0.8,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
34,3fc12656-3746-43fe-a94c-f2363b28d135,2.2,0.22,0.594,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
35,67bfde91-3e75-47cc-87e7-b4f8e2919ae2,2.4,0.22,0.812,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
36,0db758c5-5728-46d2-b634-c6e18423e7dd,2.6,0.23,0.885,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
37,63f22265-b455-4fed-bfbe-64dbdb840fb1,2.8,0.2,1.195,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
38,d5e782b7-d4dd-4c0b-a151-28e7219087e9,3,0.18,0.667,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
39,de641151-62e5-4268-923a-008a5b983dea,3.2,0.2,0.742,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
40,3f28d8e1-0533-4e23-97cf-86ad362063f4,3.4,0.14,0.612,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
41,81fec420-1701-4a1b-9cd8-9e8ced535b07,3.5,0.1,0.318,057785c1-b538-4ccd-a6d0-64fa80a5f824,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
42,bb04357a-d343-4271-b765-9a0ace52635e,0,0.31,0.761,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
43,a67257e5-ed3a-496a-9cc7-4248e3352c77,0.15,0.32,0.901,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
44,6037238f-51d9-48ed-b9a6-afab1ac75e19,0.3,0.29,0.784,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
45,9d3d6d23-1ff9-4518-acc2-f90acbeecc9f,0.45,0.28,0.77,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
46,4e031c1f-082d-4c35-a325-ac760fd5b3bc,0.6,0.28,0.928,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
47,43a2b36c-6e70-4f2a-8f4c-3a4e23664b59,0.75,0.25,1.041,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
48,73631d97-65b1-4e0d-a12c-640243559591,0.9,0.22,0.89,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
49,c7ad62f9-d978-4cad-bf79-7e630e369832,1.05,0.2,0.905,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
50,1af3a044-d915-40b6-83dd-78406b2d5307,1.2,0.21,0.783,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
51,2d0e9204-a848-4dc5-b376-f333d7efc82d,1.35,0.22,0.543,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
52,3eaf1907-d28e-45a8-ae34-76edab5640ad,1.5,0.2,0.551,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
53,2ea05072-a614-4eb8-b1a3-5454c39e726a,1.65,0.18,0.741,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
54,1c9f9b49-84dd-4170-a6a3-895791d1f5ed,1.8,0.16,0.652,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
55,9d6fd50d-3d9a-48db-a33b-dea41aea1789,1.95,0.16,0.458,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
56,d9698441-3cfc-47eb-852f-2c8113c859bc,2.1,0.14,0.407,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
57,9e92d313-cae1-48ab-8fc4-c4f393a17fa6,2.25,0.14,0.409,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
58,94712d14-5001-4db8-a8bd-26cd7a836f99,2.3,0.12,0.048,64d6647d-1398-41ed-8b74-1b0dae2a560b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
59,f182b787-d134-42d9-8bfc-721aaad1727f,0,0.12,0.058,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
60,b865b001-eeb2-4f53-8a15-c3c242994f86,0.1,0.1,0.135,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
61,93dcf4e9-5b4f-4239-a94a-69a4c3004f09,0.2,0.1,0.222,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
62,5f2a78e4-a82f-4ba5-962b-27755542fe87,0.3,0.1,0.32,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
63,9548f759-b4ca-41ee-8b0a-fb5e0685c34e,0.4,0.1,0.222,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
64,e0bdf298-4e58-4283-a3db-3ef58a4f1e0f,0.5,0.13,0.452,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
65,467318a3-25d2-45c8-acbf-2805d66fceff,0.6,0.14,0.713,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
66,3b4c7236-08f8-42e3-9d0c-b4d100e76a42,0.7,0.16,0.806,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
67,91dabb8a-959e-4b05-9d5f-9523642c9186,0.8,0.17,0.782,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
68,51369365-00ac-4ca0-b4b7-e6303b3df519,0.9,0.19,0.698,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
69,f97cc425-2461-41ab-8de4-874d8e7cddc3,1,0.22,0.932,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
70,11fd7493-84e8-4a5b-8917-03b5c7ce9a15,1.1,0.2,0.792,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
71,41e96d57-fb78-46f4-af19-13c91dba4976,1.2,0.24,0.786,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
72,86c8e65d-3e07-4786-8945-2440bcab1e6a,1.3,0.26,0.86,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
73,753634ba-9589-4968-8a6f-bbe3c5543981,1.4,0.26,0.886,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
74,d99802ba-5804-4eea-9153-760909455f9f,1.5,0.28,0.509,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
75,61066bb7-c0a1-4a62-aa58-24d0bc28e433,1.6,0.3,0.308,933cd291-a656-489f-a6af-7e40f4303d3b,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
76,69a2cd4a-019b-43f2-91b4-727cb802b687,0.1,0.2,0.472,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
77,39481867-50d1-432a-8901-1a9ee92fd5b5,0.2,0.22,0.733,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
78,565196b9-1534-4204-a360-adc51d54bb7f,0.3,0.22,0.855,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
79,a59744f2-b92c-4716-bcdf-dcc45e2fc312,0.4,0.22,0.992,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
80,990bf6b0-d923-4776-8352-ffdef5bea0eb,0.5,0.22,0.787,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
81,f0290678-68c2-46db-bd82-dab936530369,0.6,0.23,0.568,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
82,f10be7a9-d280-4428-ab3a-a2b456d9ddc7,0.7,0.24,0.944,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
83,9053b083-3959-4269-8a75-3e38d4c16a6b,0.8,0.24,1.11,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
84,d99b83cb-2fd5-492d-a596-9766920aad27,0.9,0.22,0.768,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
85,5a74d2db-04f7-4903-a964-30593f2f846a,1,0.2,0.482,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
86,21562b38-1d42-4593-984d-90fbf5288d1c,1.1,0.2,0.099,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
87,a296b34c-6419-4fcd-9092-e5959e1e52a1,1.2,0.18,0.038,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
88,9c3f8fea-4cc5-49d1-8dcc-5868745f0cd1,1.3,0.1,-0.051,748e6da0-5d4b-49f7-ac8c-0442d8b86b45,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
89,5d370e7d-f663-4679-bf5f-b0d3ab1b3ea0,0.15,0.2,0.32,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
90,2859810c-0e35-4d09-9edd-148be9e1965c,0.3,0.2,0.655,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
91,faa6436d-5de0-4564-a1d8-0c5db5ca5097,0.45,0.2,0.779,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
92,3e5280d7-29d8-4c50-871b-371062baa0cd,0.6,0.2,0.768,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
93,542a4b7f-de83-479b-8479-ca8d3628f3c1,0.75,0.24,0.84,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
94,1943b548-6bce-4896-a642-067f29d5ff2e,0.9,0.25,0.996,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
95,c94570e1-b6bd-4a44-9cbb-f912f78a7ffa,1.05,0.25,0.913,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
96,518fd2a7-06d4-4b8a-9992-23b53b3e0b5c,1.2,0.2,1.013,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
97,3dbb314f-2ef4-441f-81f3-a3eec6b518fa,1.35,0.2,0.645,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
98,19d6f33a-3f3b-49c2-9926-910eb0ac8788,1.5,0.14,0.825,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
99,2eac5384-1ebd-4654-a4b8-3465007c131d,1.65,0.1,0.915,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
100,2799a0c5-6df4-4b26-ac19-e44d8c5b9122,1.8,0.1,0.845,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
101,9eaba880-65f6-48d2-828e-217481d47d3a,1.95,0.16,0.824,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
102,04edd178-74ac-4148-92f3-3c05d258d81b,1.2,0.18,0.74,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
103,7e285253-23c6-473c-a7b8-2b6cea1eb0d1,1.35,0.12,0.661,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
104,25a3961d-ebd7-42c9-899f-1bc22c807d79,1.5,0.1,0.664,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
105,8c7cbe38-35e1-4bcb-910f-f6f9d3d3a003,1.65,0.1,0.481,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
106,a9c3fe80-5257-425c-845f-dd89043fcbc7,1.8,0.12,0.558,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
107,7d461e70-e759-4888-9a52-8269e5bab928,2.05,0.12,0.2,f606fc16-66e0-489d-aa38-7d8c9be41105,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
108,0344793b-96ea-477a-953b-074fba345f7f,0,0.08,0.194,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
109,b384968f-cc78-43de-ae7b-f522bbfa7bc9,0.15,0.1,0.316,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
110,641b6d8c-30c7-4e76-baa5-6e501c2959aa,0.3,0.11,0.505,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
111,d07d60d4-9ff2-4b40-8248-f8c0c41ad721,0.45,0.16,0.395,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
112,8c32716b-2fcd-49af-9f96-fc8bb2696a86,0.6,0.16,0.54,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
113,1460885b-df15-4801-a82e-ad1cf09a61a8,0.75,0.16,0.556,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
114,f4594b1f-e6a0-4956-8d3d-9f2dd240de8f,0.9,0.14,0.557,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
115,508988fa-c0e3-435f-b729-55103d162bc5,1.05,0.16,0.805,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
116,493359b3-34a7-437b-bfb1-d8a20c02e7a3,1.2,0.14,0.613,b174eb61-6fe9-46f7-a0ac-db1b7b5adfc3,6/6/2019 11:13:25 PM,richie@qcinc.org,6/6/2019 11:13:25 PM,richie@qcinc.org
